"State","Abb","Year","Population","Aggravated.assault","Burglary","Larceny.theft","Legacy.rape","Motor.vehicle.theft","Murder","Rape","Robbery"
"West Virginia","WV",1990,1793477,1831,11785,27310,423,2760,102,NA,680
"West Virginia","WV",1991,1801000,2135,12009,29369,415,3150,111,NA,779
"West Virginia","WV",1992,1812000,2537,11287,29200,393,2968,115,NA,788
"West Virginia","WV",1993,1820000,2520,10904,28456,365,2940,126,NA,782
"West Virginia","WV",1994,1822000,2690,10673,28189,370,3274,99,NA,772
"West Virginia","WV",1995,1828000,2584,10329,27724,388,3040,89,NA,781
"West Virginia","WV",1996,1826000,2672,9979,28300,358,3231,69,NA,737
"West Virginia","WV",1997,1816000,2759,10647,26934,355,3287,75,NA,782
"West Virginia","WV",1998,1811000,3410,11110,27127,339,3390,78,NA,676
"West Virginia","WV",1999,1806928,5259,10303,28760,337,3762,79,NA,661
"West Virginia","WV",2000,1808344,4597,9890,28139,331,3315,46,NA,749
"West Virginia","WV",2001,1800975,3968,9601,28268,320,3216,40,NA,707
"West Virginia","WV",2002,1804884,3179,9677,27524,328,3898,57,NA,657
"West Virginia","WV",2003,1811440,3542,10498,28409,311,3463,73,NA,701
"West Virginia","WV",2004,1812548,3922,10994,31566,346,3766,68,NA,774
"West Virginia","WV",2005,1814083,3735,11334,32603,335,3820,82,NA,816
"West Virginia","WV",2006,1818470,3776,11579,32305,404,4057,80,NA,853
"West Virginia","WV",2007,1812035,3716,10822,31321,388,3477,65,NA,847
"West Virginia","WV",2008,1814468,3654,10840,31967,389,3164,67,NA,896
"West Virginia","WV",2009,1819777,4086,12005,31453,470,2757,84,NA,914
"West Virginia","WV",2010,1854368,4390,10778,28104,362,2419,58,NA,776
"West Virginia","WV",2011,1854908,4236,10245,26656,372,2108,87,NA,802
"West Virginia","WV",2012,1856680,4623,11466,30800,415,2234,70,NA,835
"West Virginia","WV",2013,1854304,4203,9674,27423,456,1916,61,653,651
"West Virginia","WV",2014,1850326,4358,8973,26779,285,1896,74,505,651
"West Virginia","WV",2015,1844128,4729,9170,25842,420,2239,70,672,760
"West Virginia","WV",2016,1831102,5099,9301,25677,468,2509,81,657,720
"West Virginia","WV",2017,1815857,4964,7628,23000,NA,3002,85,795,524
"Wisconsin","WI",1961,4022000,743,9021,34197,101,3451,63,NA,361
"Wisconsin","WI",1962,4092000,691,8757,34041,98,4240,37,NA,348
"Wisconsin","WI",1963,4061000,734,9584,38919,115,4887,70,NA,393
"Wisconsin","WI",1964,4107000,1127,11725,45756,124,5867,60,NA,451
"Wisconsin","WI",1965,4144000,1223,11871,45701,149,6362,64,NA,475
"Wisconsin","WI",1966,4161000,1216,14346,54736,151,7973,80,NA,537
"Wisconsin","WI",1967,4189000,1503,18862,62703,194,8991,80,NA,1171
"Wisconsin","WI",1968,4213000,1652,21225,67312,262,8597,92,NA,1394
"Wisconsin","WI",1969,4233000,1823,21101,71330,305,9478,87,NA,1196
"Wisconsin","WI",1970,4417933,1946,23792,82178,296,9614,88,NA,1462
"Wisconsin","WI",1971,4476000,2079,28172,91837,341,10771,126,NA,1411
"Wisconsin","WI",1972,4520000,2195,28862,89642,376,10520,126,NA,1661
"Wisconsin","WI",1973,4569000,2436,32467,96953,492,10458,119,NA,2226
"Wisconsin","WI",1974,4566000,2734,38212,110395,514,11236,138,NA,3025
"Wisconsin","WI",1975,4607000,2971,42317,122794,490,11054,150,NA,3381
"Wisconsin","WI",1976,4609000,2929,38891,124275,542,10271,140,NA,2734
"Wisconsin","WI",1977,4651000,2961,39390,121588,600,10267,130,NA,2426
"Wisconsin","WI",1978,4679000,3053,39599,125037,677,10736,118,NA,2336
"Wisconsin","WI",1979,4720000,4064,44806,141880,758,12587,160,NA,2857
"Wisconsin","WI",1980,4680917,4403,50524,154070,697,11479,136,NA,3310
"Wisconsin","WI",1981,4739000,4749,50813,155892,745,10292,161,NA,3249
"Wisconsin","WI",1982,4765000,4856,46564,147177,680,8706,148,NA,3393
"Wisconsin","WI",1983,4751000,4663,41980,141434,861,9704,131,NA,3415
"Wisconsin","WI",1984,4766000,5293,39755,138526,790,11203,117,NA,3167
"Wisconsin","WI",1985,4775000,5519,37987,133349,875,10582,135,NA,3351
"Wisconsin","WI",1986,4785000,7746,37464,134083,961,12145,149,NA,3483
"Wisconsin","WI",1987,4807000,7700,40502,136058,954,11851,168,NA,3192
"Wisconsin","WI",1988,4858000,6047,35423,134046,965,13076,144,NA,3258
"Wisconsin","WI",1989,4867000,6006,35683,140040,993,16146,176,NA,3659
"Wisconsin","WI",1990,4891769,6196,36755,144924,1013,20373,225,NA,5514
"Wisconsin","WI",1991,4955000,6330,37241,148695,1259,21624,239,NA,5895
"Wisconsin","WI",1992,5007000,6276,34645,146198,1315,21605,218,NA,5997
"Wisconsin","WI",1993,5038000,6116,33400,139148,1269,18375,222,NA,5714
"Wisconsin","WI",1994,5082000,6590,32824,135559,1192,18321,227,NA,5739
"Wisconsin","WI",1995,5123000,7602,31416,134623,1194,18626,219,NA,5384
"Wisconsin","WI",1996,5160000,6767,30356,135941,1086,17846,204,NA,4982
"Wisconsin","WI",1997,5170000,7521,29503,131002,1048,15640,205,NA,5214
"Wisconsin","WI",1998,5224000,7308,29740,128134,1037,14210,190,NA,4474
"Wisconsin","WI",1999,5250446,7225,25633,120702,1055,13819,179,NA,4449
"Wisconsin","WI",2000,5363675,6829,25183,119605,1165,14636,169,NA,4537
"Wisconsin","WI",2001,5405947,6708,26927,125275,1142,14722,192,NA,4444
"Wisconsin","WI",2002,5439692,6134,27926,123365,1237,13458,154,NA,4713
"Wisconsin","WI",2003,5474290,6322,26546,118775,1202,12363,183,NA,4397
"Wisconsin","WI",2004,5503533,6191,23854,111482,1136,11374,154,NA,4067
"Wisconsin","WI",2005,5527644,7471,24448,110531,1135,12577,206,NA,4555
"Wisconsin","WI",2006,5556506,8937,27038,115682,1233,14028,165,NA,5564
"Wisconsin","WI",2007,5601640,9438,27890,117957,1227,13458,185,NA,5480
"Wisconsin","WI",2008,5627967,9070,27459,116456,1128,11541,146,NA,5163
"Wisconsin","WI",2009,5654774,8482,26813,111947,1118,8932,146,NA,4904
"Wisconsin","WI",2010,5691659,8305,26636,107993,1191,8152,155,NA,4516
"Wisconsin","WI",2011,5709843,8340,27167,104472,1190,8273,138,NA,4600
"Wisconsin","WI",2012,5724554,10165,27931,104619,1228,8230,169,NA,4692
"Wisconsin","WI",2013,5742713,9278,24347,93953,1296,7388,162,1687,4834
"Wisconsin","WI",2014,5757564,9809,21216,89103,1168,9919,165,1674,5066
"Wisconsin","WI",2015,5771337,10395,19554,83385,1224,10985,240,1780,5232
"Wisconsin","WI",2016,5778708,10765,19425,82337,1458,9958,229,1979,4706
"Wisconsin","WI",2017,5795483,11869,17599,77735,NA,9468,186,2139,4345
"Wyoming","WY",1961,338000,144,1226,4747,12,385,11,NA,121
"Wyoming","WY",1962,365000,65,1038,4177,28,496,12,NA,51
"Wyoming","WY",1963,337000,108,1163,4457,21,461,12,NA,72
"Wyoming","WY",1964,343000,185,1301,4562,35,409,19,NA,46
"Wyoming","WY",1965,340000,147,1235,4752,39,463,10,NA,61
"Wyoming","WY",1966,329000,148,1263,5257,40,496,16,NA,69
"Wyoming","WY",1967,315000,213,1594,5159,23,551,15,NA,43
"Wyoming","WY",1968,315000,191,1717,5606,28,431,20,NA,39
"Wyoming","WY",1969,320000,165,1808,5984,37,567,33,NA,51
"Wyoming","WY",1970,332416,243,2147,6810,41,547,19,NA,73
"Wyoming","WY",1971,340000,399,1993,6433,47,618,18,NA,68
"Wyoming","WY",1972,345000,332,2057,7190,48,703,14,NA,117
"Wyoming","WY",1973,353000,568,2470,8058,55,757,24,NA,116
"Wyoming","WY",1974,359000,293,2970,8846,55,770,18,NA,153
"Wyoming","WY",1975,374000,477,3229,10512,64,1038,38,NA,185
"Wyoming","WY",1976,390000,613,2982,10726,97,944,27,NA,114
"Wyoming","WY",1977,406000,706,3295,11255,89,1145,22,NA,161
"Wyoming","WY",1978,424000,855,3545,12871,100,1452,30,NA,204
"Wyoming","WY",1979,450000,1224,3887,14607,124,1635,41,NA,190
"Wyoming","WY",1980,468954,1470,4238,15686,134,1619,29,NA,208
"Wyoming","WY",1981,492000,1709,4728,16972,174,1433,27,NA,206
"Wyoming","WY",1982,502000,1173,4432,16903,136,1254,46,NA,172
"Wyoming","WY",1983,514000,926,3626,14932,110,854,30,NA,153
"Wyoming","WY",1984,511000,995,3279,13518,107,785,17,NA,118
"Wyoming","WY",1985,509000,1069,3515,14732,114,883,22,NA,102
"Wyoming","WY",1986,507000,1234,4144,15606,111,855,27,NA,114
"Wyoming","WY",1987,490000,1125,3516,14171,154,679,10,NA,98
"Wyoming","WY",1988,471000,1283,3103,13432,113,671,12,NA,71
"Wyoming","WY",1989,475000,991,3001,13593,134,652,21,NA,81
"Wyoming","WY",1990,453588,1139,2862,14194,134,676,22,NA,72
"Wyoming","WY",1991,460000,1214,3184,14867,119,711,15,NA,79
"Wyoming","WY",1992,466000,1225,3127,16003,163,701,17,NA,84
"Wyoming","WY",1993,470000,1087,3023,14470,161,728,16,NA,81
"Wyoming","WY",1994,476000,1042,3097,15254,160,771,16,NA,79
"Wyoming","WY",1995,480000,959,2938,15774,165,805,10,NA,86
"Wyoming","WY",1996,481000,947,3184,15408,140,669,16,NA,98
"Wyoming","WY",1997,480000,986,2998,15198,137,647,17,NA,85
"Wyoming","WY",1998,481000,957,2696,13759,133,669,23,NA,78
"Wyoming","WY",1999,479602,893,2349,12523,137,596,11,NA,74
"Wyoming","WY",2000,493782,1074,2078,12318,160,573,12,NA,70
"Wyoming","WY",2001,493754,1026,2481,12943,153,696,9,NA,84
"Wyoming","WY",2002,498830,1108,2448,13303,148,743,15,NA,93
"Wyoming","WY",2003,502111,1080,2611,13239,136,798,14,NA,84
"Wyoming","WY",2004,505887,973,2738,13352,112,799,11,NA,67
"Wyoming","WY",2005,508798,958,2426,12905,122,739,14,NA,78
"Wyoming","WY",2006,515004,1071,2322,12255,151,804,13,NA,72
"Wyoming","WY",2007,522830,1067,2365,11875,172,813,21,NA,84
"Wyoming","WY",2008,532668,1046,2198,11584,185,733,12,NA,87
"Wyoming","WY",2009,544270,935,2176,11310,172,757,11,NA,78
"Wyoming","WY",2010,564554,870,2151,11126,162,592,8,NA,77
"Wyoming","WY",2011,567356,1010,1864,10493,146,521,18,NA,71
"Wyoming","WY",2012,576626,932,2125,10513,154,584,14,NA,61
"Wyoming","WY",2013,582658,916,1955,10276,144,578,17,187,75
"Wyoming","WY",2014,584153,899,1689,9185,126,603,16,174,53
"Wyoming","WY",2015,586107,1054,1762,8797,125,592,16,173,59
